variant,split,seed,episodes,success_rate,tail_risk,calibration_error
oracle_branch_upper_bound,nominal,3,600,0.8200,0.1800,0.0070
oracle_branch_upper_bound,nominal,4,600,0.8117,0.1883,0.0025
oracle_branch_upper_bound,nominal,5,600,0.8283,0.1717,0.0056
oracle_branch_upper_bound,nominal,6,600,0.8283,0.1717,0.0119
oracle_branch_upper_bound,hidden_mode_shift,0,600,0.8133,0.1867,0.0376
oracle_branch_upper_bound,hidden_mode_shift,1,600,0.8000,0.2000,0.0343
oracle_branch_upper_bound,hidden_mode_shift,2,600,0.7283,0.2717,0.0345
oracle_branch_upper_bound,hidden_mode_shift,3,600,0.8117,0.1883,0.0438
oracle_branch_upper_bound,hidden_mode_shift,4,600,0.7683,0.2317,0.0043
oracle_branch_upper_bound,hidden_mode_shift,5,600,0.7767,0.2233,0.0010
oracle_branch_upper_bound,hidden_mode_shift,6,600,0.7717,0.2283,0.0004
oracle_branch_upper_bound,embodiment_shift,0,600,0.7933,0.2067,0.0089
oracle_branch_upper_bound,embodiment_shift,1,600,0.7417,0.2583,0.0327
oracle_branch_upper_bound,embodiment_shift,2,600,0.7950,0.2050,0.0235
oracle_branch_upper_bound,embodiment_shift,3,600,0.8050,0.1950,0.0284
oracle_branch_upper_bound,embodiment_shift,4,600,0.7700,0.2300,0.0027
oracle_branch_upper_bound,embodiment_shift,5,600,0.8050,0.1950,0.0187
oracle_branch_upper_bound,embodiment_shift,6,600,0.7600,0.2400,0.0199
oracle_branch_upper_bound,combined_stress,0,600,0.7233,0.2767,0.0314
oracle_branch_upper_bound,combined_stress,1,600,0.7433,0.2567,0.0014
oracle_branch_upper_bound,combined_stress,2,600,0.7467,0.2533,0.0048
oracle_branch_upper_bound,combined_stress,3,600,0.7850,0.2150,0.0381
oracle_branch_upper_bound,combined_stress,4,600,0.7450,0.2550,0.0020
oracle_branch_upper_bound,combined_stress,5,600,0.7667,0.2333,0.0100
oracle_branch_upper_bound,combined_stress,6,600,0.8033,0.1967,0.0531
