seed,scenario,scenario_id,split,risk_budget,object_type,method,chosen_action,true_memory,estimated_memory,uncertainty,predicted_risk,visible_fraction,success,shape_error,memory_error,damage,max_stretch,contact_rate,force_clip_rate,strain_energy,final_progress,diagnostic_count,actual_failures,predicted_failures,actual_failure_bits,predicted_failure_bits,trajectory
3,12003,hidden_strain_memory_3_12003_elastic_band,hidden_strain_memory,0.10,elastic_band,ensemble_uncertainty_planner,diagnostic_branch_pull,0.37916,0.31781,0.08000,0.10250,0.83333,1,0.11406,0.06135,0.00000,2.20095,0.06667,0.00000,0.98144,0.14028,1,,,00000000,00000000,0:err=0.166:stretch=1.50:contact=0;12:err=0.164:stretch=1.50:contact=0;24:err=0.126:stretch=2.20:contact=0;36:err=0.113:stretch=2.20:contact=0;48:err=0.112:stretch=2.20:contact=0;59:err=0.114:stretch=2.20:contact=0
3,12003,hidden_strain_memory_3_12003_elastic_band,hidden_strain_memory,0.10,elastic_band,robust_cem_surrogate,pull_low,0.37916,0.29301,0.12444,0.02250,0.83333,1,0.11234,0.08615,0.00000,2.36567,0.00000,0.00000,1.13951,0.14389,0,,,00000000,00000000,0:err=0.164:stretch=1.50:contact=0;12:err=0.122:stretch=2.37:contact=0;24:err=0.108:stretch=2.37:contact=0;36:err=0.104:stretch=2.37:contact=0;48:err=0.112:stretch=2.37:contact=0;59:err=0.112:stretch=2.37:contact=0
3,12003,hidden_strain_memory_3_12003_elastic_band,hidden_strain_memory,0.10,elastic_band,action_conditioned_memory,diagnostic_branch_pull,0.37916,0.31769,0.12721,0.10250,0.83333,1,0.11406,0.06147,0.00000,2.20095,0.06667,0.00000,0.98144,0.14028,1,,,00000000,00000000,0:err=0.166:stretch=1.50:contact=0;12:err=0.164:stretch=1.50:contact=0;24:err=0.126:stretch=2.20:contact=0;36:err=0.113:stretch=2.20:contact=0;48:err=0.112:stretch=2.20:contact=0;59:err=0.114:stretch=2.20:contact=0
3,12003,hidden_strain_memory_3_12003_elastic_band,hidden_strain_memory,0.10,elastic_band,action_conditioned_memory_v5,pull_low,0.37916,0.30535,0.12472,0.02250,0.83333,1,0.11234,0.07381,0.00000,2.36567,0.00000,0.00000,1.13951,0.14389,0,,,00000000,00000000,0:err=0.164:stretch=1.50:contact=0;12:err=0.122:stretch=2.37:contact=0;24:err=0.108:stretch=2.37:contact=0;36:err=0.104:stretch=2.37:contact=0;48:err=0.112:stretch=2.37:contact=0;59:err=0.112:stretch=2.37:contact=0
3,12003,hidden_strain_memory_3_12003_elastic_band,hidden_strain_memory,0.10,elastic_band,oracle_latent_state,center_pull,0.37916,0.37916,0.00000,0.00000,0.83333,1,0.07815,0.00000,0.00000,1.78255,0.00000,0.00000,0.57993,0.13506,0,,,00000000,00000000,0:err=0.164:stretch=1.50:contact=0;12:err=0.092:stretch=1.78:contact=0;24:err=0.057:stretch=1.78:contact=0;36:err=0.070:stretch=1.78:contact=0;48:err=0.080:stretch=1.78:contact=0;59:err=0.078:stretch=1.78:contact=0
3,12004,hidden_strain_memory_3_12004_deformable_sheet,hidden_strain_memory,0.10,deformable_sheet,visible_state_mpc,pull_low,0.44994,0.00000,0.34015,0.02250,1.00000,1,0.13997,0.44994,0.00000,1.88628,0.00000,0.00000,1.30042,0.17661,0,,,00000000,00000000,0:err=0.253:stretch=1.47:contact=0;12:err=0.161:stretch=1.89:contact=0;24:err=0.120:stretch=1.89:contact=0;36:err=0.127:stretch=1.89:contact=0;48:err=0.140:stretch=1.89:contact=0;59:err=0.140:stretch=1.89:contact=0
3,12004,hidden_strain_memory_3_12004_deformable_sheet,hidden_strain_memory,0.10,deformable_sheet,damage_aware_visible_mpc,pull_low,0.44994,0.00000,0.34015,0.02250,1.00000,1,0.13997,0.44994,0.00000,1.88628,0.00000,0.00000,1.30042,0.17661,0,,,00000000,00000000,0:err=0.253:stretch=1.47:contact=0;12:err=0.161:stretch=1.89:contact=0;24:err=0.120:stretch=1.89:contact=0;36:err=0.127:stretch=1.89:contact=0;48:err=0.140:stretch=1.89:contact=0;59:err=0.140:stretch=1.89:contact=0
3,12004,hidden_strain_memory_3_12004_deformable_sheet,hidden_strain_memory,0.10,deformable_sheet,particle_filter_memory,pull_low,0.44994,0.28865,0.30695,0.02250,1.00000,1,0.13997,0.16129,0.00000,1.88628,0.00000,0.00000,1.30042,0.17661,0,,,00000000,00000000,0:err=0.253:stretch=1.47:contact=0;12:err=0.161:stretch=1.89:contact=0;24:err=0.120:stretch=1.89:contact=0;36:err=0.127:stretch=1.89:contact=0;48:err=0.140:stretch=1.89:contact=0;59:err=0.140:stretch=1.89:contact=0
3,12004,hidden_strain_memory_3_12004_deformable_sheet,hidden_strain_memory,0.10,deformable_sheet,safety_constrained_particle_filter,pull_low,0.44994,0.20236,0.22956,0.02250,1.00000,1,0.13997,0.24758,0.00000,1.88628,0.00000,0.00000,1.30042,0.17661,0,,,00000000,00000000,0:err=0.253:stretch=1.47:contact=0;12:err=0.161:stretch=1.89:contact=0;24:err=0.120:stretch=1.89:contact=0;36:err=0.127:stretch=1.89:contact=0;48:err=0.140:stretch=1.89:contact=0;59:err=0.140:stretch=1.89:contact=0
3,12004,hidden_strain_memory_3_12004_deformable_sheet,hidden_strain_memory,0.10,deformable_sheet,ensemble_uncertainty_planner,pull_low,0.44994,0.26610,0.09393,0.02250,1.00000,1,0.13997,0.18384,0.00000,1.88628,0.00000,0.00000,1.30042,0.17661,0,,,00000000,00000000,0:err=0.253:stretch=1.47:contact=0;12:err=0.161:stretch=1.89:contact=0;24:err=0.120:stretch=1.89:contact=0;36:err=0.127:stretch=1.89:contact=0;48:err=0.140:stretch=1.89:contact=0;59:err=0.140:stretch=1.89:contact=0
3,12004,hidden_strain_memory_3_12004_deformable_sheet,hidden_strain_memory,0.10,deformable_sheet,robust_cem_surrogate,pull_low,0.44994,0.19575,0.16449,0.02250,1.00000,1,0.13997,0.25419,0.00000,1.88628,0.00000,0.00000,1.30042,0.17661,0,,,00000000,00000000,0:err=0.253:stretch=1.47:contact=0;12:err=0.161:stretch=1.89:contact=0;24:err=0.120:stretch=1.89:contact=0;36:err=0.127:stretch=1.89:contact=0;48:err=0.140:stretch=1.89:contact=0;59:err=0.140:stretch=1.89:contact=0
3,12004,hidden_strain_memory_3_12004_deformable_sheet,hidden_strain_memory,0.10,deformable_sheet,action_conditioned_memory,pull_low,0.44994,0.23928,0.15393,0.02250,1.00000,1,0.13997,0.21066,0.00000,1.88628,0.00000,0.00000,1.30042,0.17661,0,,,00000000,00000000,0:err=0.253:stretch=1.47:contact=0;12:err=0.161:stretch=1.89:contact=0;24:err=0.120:stretch=1.89:contact=0;36:err=0.127:stretch=1.89:contact=0;48:err=0.140:stretch=1.89:contact=0;59:err=0.140:stretch=1.89:contact=0
3,12004,hidden_strain_memory_3_12004_deformable_sheet,hidden_strain_memory,0.10,deformable_sheet,action_conditioned_memory_v5,pull_low,0.44994,0.21832,0.16343,0.02250,1.00000,1,0.13997,0.23162,0.00000,1.88628,0.00000,0.00000,1.30042,0.17661,0,,,00000000,00000000,0:err=0.253:stretch=1.47:contact=0;12:err=0.161:stretch=1.89:contact=0;24:err=0.120:stretch=1.89:contact=0;36:err=0.127:stretch=1.89:contact=0;48:err=0.140:stretch=1.89:contact=0;59:err=0.140:stretch=1.89:contact=0
3,12004,hidden_strain_memory_3_12004_deformable_sheet,hidden_strain_memory,0.10,deformable_sheet,oracle_latent_state,pull_low,0.44994,0.44994,0.00000,0.00000,1.00000,1,0.13997,0.00000,0.00000,1.88628,0.00000,0.00000,1.30042,0.17661,0,,,00000000,00000000,0:err=0.253:stretch=1.47:contact=0;12:err=0.161:stretch=1.89:contact=0;24:err=0.120:stretch=1.89:contact=0;36:err=0.127:stretch=1.89:contact=0;48:err=0.140:stretch=1.89:contact=0;59:err=0.140:stretch=1.89:contact=0
3,12005,hidden_strain_memory_3_12005_rope,hidden_strain_memory,0.10,rope,visible_state_mpc,pull_high,0.43282,0.00000,0.36847,0.02250,0.80000,0,0.18196,0.43282,1.00000,3.42404,0.00000,0.01667,0.91860,0.12287,0,excessive_stretch;wrong_memory_branch;shape_failure,,10001010,00000000,0:err=0.244:stretch=1.16:contact=0;12:err=0.202:stretch=3.42:contact=0;24:err=0.181:stretch=3.42:contact=0;36:err=0.178:stretch=3.42:contact=0;48:err=0.180:stretch=3.42:contact=0;59:err=0.182:stretch=3.42:contact=0
3,12005,hidden_strain_memory_3_12005_rope,hidden_strain_memory,0.10,rope,damage_aware_visible_mpc,pull_high,0.43282,0.00000,0.36847,0.02250,0.80000,0,0.18196,0.43282,1.00000,3.42404,0.00000,0.01667,0.91860,0.12287,0,excessive_stretch;wrong_memory_branch;shape_failure,,10001010,00000000,0:err=0.244:stretch=1.16:contact=0;12:err=0.202:stretch=3.42:contact=0;24:err=0.181:stretch=3.42:contact=0;36:err=0.178:stretch=3.42:contact=0;48:err=0.180:stretch=3.42:contact=0;59:err=0.182:stretch=3.42:contact=0
3,12005,hidden_strain_memory_3_12005_rope,hidden_strain_memory,0.10,rope,particle_filter_memory,pull_low,0.43282,0.62976,0.40599,0.06650,0.80000,0,0.17547,0.19694,1.00000,3.55363,0.00000,0.01667,1.05729,0.12573,0,excessive_stretch;shape_failure,,10000010,00000000,0:err=0.244:stretch=1.16:contact=0;12:err=0.199:stretch=3.55:contact=0;24:err=0.173:stretch=3.55:contact=0;36:err=0.170:stretch=3.55:contact=0;48:err=0.173:stretch=3.55:contact=0;59:err=0.175:stretch=3.55:contact=0
3,12005,hidden_strain_memory_3_12005_rope,hidden_strain_memory,0.10,rope,safety_constrained_particle_filter,gentle_relax_pull,0.43282,0.49776,0.30879,0.02250,0.80000,0,0.15771,0.06495,0.00000,2.72794,0.00000,0.00000,0.56540,0.11035,0,shape_failure,,00000010,00000000,0:err=0.246:stretch=1.16:contact=0;12:err=0.172:stretch=2.73:contact=0;24:err=0.154:stretch=2.73:contact=0;36:err=0.153:stretch=2.73:contact=0;48:err=0.156:stretch=2.73:contact=0;59:err=0.158:stretch=2.73:contact=0
3,12005,hidden_strain_memory_3_12005_rope,hidden_strain_memory,0.10,rope,ensemble_uncertainty_planner,gentle_relax_pull,0.43282,0.56681,0.08000,0.02250,0.80000,0,0.15771,0.13400,0.00000,2.72794,0.00000,0.00000,0.56540,0.11035,0,shape_failure,,00000010,00000000,0:err=0.246:stretch=1.16:contact=0;12:err=0.172:stretch=2.73:contact=0;24:err=0.154:stretch=2.73:contact=0;36:err=0.153:stretch=2.73:contact=0;48:err=0.156:stretch=2.73:contact=0;59:err=0.158:stretch=2.73:contact=0
3,12005,hidden_strain_memory_3_12005_rope,hidden_strain_memory,0.10,rope,robust_cem_surrogate,gentle_relax_pull,0.43282,0.49723,0.15644,0.02250,0.80000,0,0.15771,0.06441,0.00000,2.72794,0.00000,0.00000,0.56540,0.11035,0,shape_failure,,00000010,00000000,0:err=0.246:stretch=1.16:contact=0;12:err=0.172:stretch=2.73:contact=0;24:err=0.154:stretch=2.73:contact=0;36:err=0.153:stretch=2.73:contact=0;48:err=0.156:stretch=2.73:contact=0;59:err=0.158:stretch=2.73:contact=0
3,12005,hidden_strain_memory_3_12005_rope,hidden_strain_memory,0.10,rope,action_conditioned_memory,pull_low,0.43282,0.56742,0.08000,0.06650,0.80000,0,0.17547,0.13460,1.00000,3.55363,0.00000,0.01667,1.05729,0.12573,0,excessive_stretch;shape_failure,,10000010,00000000,0:err=0.244:stretch=1.16:contact=0;12:err=0.199:stretch=3.55:contact=0;24:err=0.173:stretch=3.55:contact=0;36:err=0.170:stretch=3.55:contact=0;48:err=0.173:stretch=3.55:contact=0;59:err=0.175:stretch=3.55:contact=0
3,12005,hidden_strain_memory_3_12005_rope,hidden_strain_memory,0.10,rope,action_conditioned_memory_v5,gentle_relax_pull,0.43282,0.53239,0.14848,0.02250,0.80000,0,0.15771,0.09957,0.00000,2.72794,0.00000,0.00000,0.56540,0.11035,0,shape_failure,,00000010,00000000,0:err=0.246:stretch=1.16:contact=0;12:err=0.172:stretch=2.73:contact=0;24:err=0.154:stretch=2.73:contact=0;36:err=0.153:stretch=2.73:contact=0;48:err=0.156:stretch=2.73:contact=0;59:err=0.158:stretch=2.73:contact=0
3,12005,hidden_strain_memory_3_12005_rope,hidden_strain_memory,0.10,rope,oracle_latent_state,center_pull,0.43282,0.43282,0.00000,0.00000,0.80000,1,0.14855,0.00000,0.00000,3.11085,0.00000,0.00000,0.73043,0.12054,0,,,00000000,00000000,0:err=0.244:stretch=1.16:contact=0;12:err=0.164:stretch=3.11:contact=0;24:err=0.145:stretch=3.11:contact=0;36:err=0.144:stretch=3.11:contact=0;48:err=0.147:stretch=3.11:contact=0;59:err=0.149:stretch=3.11:contact=0
3,12006,hidden_strain_memory_3_12006_cloth_strip,hidden_strain_memory,0.10,cloth_strip,visible_state_mpc,pull_low,-0.41828,0.00000,0.35178,0.02250,0.83333,0,0.15469,0.41828,0.00000,1.94977,0.00000,0.01667,1.31303,0.15393,0,wrong_memory_branch;shape_failure,,00001010,00000000,0:err=0.243:stretch=1.17:contact=0;12:err=0.179:stretch=1.95:contact=0;24:err=0.144:stretch=1.95:contact=0;36:err=0.145:stretch=1.95:contact=0;48:err=0.153:stretch=1.95:contact=0;59:err=0.155:stretch=1.95:contact=0
3,12006,hidden_strain_memory_3_12006_cloth_strip,hidden_strain_memory,0.10,cloth_strip,damage_aware_visible_mpc,pull_low,-0.41828,0.00000,0.35178,0.02250,0.83333,0,0.15469,0.41828,0.00000,1.94977,0.00000,0.01667,1.31303,0.15393,0,wrong_memory_branch;shape_failure,,00001010,00000000,0:err=0.243:stretch=1.17:contact=0;12:err=0.179:stretch=1.95:contact=0;24:err=0.144:stretch=1.95:contact=0;36:err=0.145:stretch=1.95:contact=0;48:err=0.153:stretch=1.95:contact=0;59:err=0.155:stretch=1.95:contact=0
3,12006,hidden_strain_memory_3_12006_cloth_strip,hidden_strain_memory,0.10,cloth_strip,particle_filter_memory,pull_low,-0.41828,-0.41545,0.33900,0.02250,0.83333,0,0.15469,0.00283,0.00000,1.94977,0.00000,0.01667,1.31303,0.15393,0,wrong_memory_branch;shape_failure,,00001010,00000000,0:err=0.243:stretch=1.17:contact=0;12:err=0.179:stretch=1.95:contact=0;24:err=0.144:stretch=1.95:contact=0;36:err=0.145:stretch=1.95:contact=0;48:err=0.153:stretch=1.95:contact=0;59:err=0.155:stretch=1.95:contact=0
3,12006,hidden_strain_memory_3_12006_cloth_strip,hidden_strain_memory,0.10,cloth_strip,safety_constrained_particle_filter,pull_low,-0.41828,-0.31438,0.25520,0.02250,0.83333,0,0.15469,0.10391,0.00000,1.94977,0.00000,0.01667,1.31303,0.15393,0,wrong_memory_branch;shape_failure,,00001010,00000000,0:err=0.243:stretch=1.17:contact=0;12:err=0.179:stretch=1.95:contact=0;24:err=0.144:stretch=1.95:contact=0;36:err=0.145:stretch=1.95:contact=0;48:err=0.153:stretch=1.95:contact=0;59:err=0.155:stretch=1.95:contact=0
3,12006,hidden_strain_memory_3_12006_cloth_strip,hidden_strain_memory,0.10,cloth_strip,ensemble_uncertainty_planner,gentle_relax_pull,-0.41828,-0.40207,0.08000,0.02250,0.83333,0,0.14723,0.01621,0.00000,1.62659,0.00000,0.00000,0.65422,0.12963,0,shape_failure,,00000010,00000000,0:err=0.244:stretch=1.17:contact=0;12:err=0.172:stretch=1.63:contact=0;24:err=0.137:stretch=1.63:contact=0;36:err=0.135:stretch=1.63:contact=0;48:err=0.144:stretch=1.63:contact=0;59:err=0.147:stretch=1.63:contact=0
3,12006,hidden_strain_memory_3_12006_cloth_strip,hidden_strain_memory,0.10,cloth_strip,robust_cem_surrogate,pull_low,-0.41828,-0.31928,0.15098,0.02250,0.83333,0,0.15469,0.09900,0.00000,1.94977,0.00000,0.01667,1.31303,0.15393,0,wrong_memory_branch;shape_failure,,00001010,00000000,0:err=0.243:stretch=1.17:contact=0;12:err=0.179:stretch=1.95:contact=0;24:err=0.144:stretch=1.95:contact=0;36:err=0.145:stretch=1.95:contact=0;48:err=0.153:stretch=1.95:contact=0;59:err=0.155:stretch=1.95:contact=0
3,12006,hidden_strain_memory_3_12006_cloth_strip,hidden_strain_memory,0.10,cloth_strip,action_conditioned_memory,gentle_relax_pull,-0.41828,-0.37504,0.10719,0.02250,0.83333,0,0.14723,0.04324,0.00000,1.62659,0.00000,0.00000,0.65422,0.12963,0,shape_failure,,00000010,00000000,0:err=0.244:stretch=1.17:contact=0;12:err=0.172:stretch=1.63:contact=0;24:err=0.137:stretch=1.63:contact=0;36:err=0.135:stretch=1.63:contact=0;48:err=0.144:stretch=1.63:contact=0;59:err=0.147:stretch=1.63:contact=0
3,12006,hidden_strain_memory_3_12006_cloth_strip,hidden_strain_memory,0.10,cloth_strip,action_conditioned_memory_v5,gentle_relax_pull,-0.41828,-0.34656,0.14660,0.02250,0.83333,0,0.14723,0.07172,0.00000,1.62659,0.00000,0.00000,0.65422,0.12963,0,shape_failure,,00000010,00000000,0:err=0.244:stretch=1.17:contact=0;12:err=0.172:stretch=1.63:contact=0;24:err=0.137:stretch=1.63:contact=0;36:err=0.135:stretch=1.63:contact=0;48:err=0.144:stretch=1.63:contact=0;59:err=0.147:stretch=1.63:contact=0
3,12006,hidden_strain_memory_3_12006_cloth_strip,hidden_strain_memory,0.10,cloth_strip,oracle_latent_state,center_pull,-0.41828,-0.41828,0.00000,0.00000,0.83333,1,0.13409,0.00000,0.00000,1.78250,0.00000,0.00000,0.96161,0.14617,0,,,00000000,00000000,0:err=0.243:stretch=1.17:contact=0;12:err=0.157:stretch=1.78:contact=0;24:err=0.121:stretch=1.78:contact=0;36:err=0.121:stretch=1.78:contact=0;48:err=0.132:stretch=1.78:contact=0;59:err=0.134:stretch=1.78:contact=0
3,12007,hidden_strain_memory_3_12007_elastic_band,hidden_strain_memory,0.10,elastic_band,visible_state_mpc,pull_high,-0.54418,0.00000,0.36407,0.02250,1.00000,1,0.09250,0.54418,0.00000,2.25520,0.03333,0.00000,0.85146,0.15799,0,,,00000000,00000000,0:err=0.163:stretch=1.52:contact=1;12:err=0.108:stretch=2.26:contact=0;24:err=0.093:stretch=2.26:contact=0;36:err=0.085:stretch=2.26:contact=0;48:err=0.092:stretch=2.26:contact=0;59:err=0.092:stretch=2.26:contact=0
3,12007,hidden_strain_memory_3_12007_elastic_band,hidden_strain_memory,0.10,elastic_band,damage_aware_visible_mpc,pull_high,-0.54418,0.00000,0.36407,0.02250,1.00000,1,0.09250,0.54418,0.00000,2.25520,0.03333,0.00000,0.85146,0.15799,0,,,00000000,00000000,0:err=0.163:stretch=1.52:contact=1;12:err=0.108:stretch=2.26:contact=0;24:err=0.093:stretch=2.26:contact=0;36:err=0.085:stretch=2.26:contact=0;48:err=0.092:stretch=2.26:contact=0;59:err=0.092:stretch=2.26:contact=0
3,12007,hidden_strain_memory_3_12007_elastic_band,hidden_strain_memory,0.10,elastic_band,particle_filter_memory,diagnostic_branch_pull,-0.54418,-0.53312,0.36223,0.10250,1.00000,1,0.09465,0.01106,0.00000,2.41347,0.05000,0.00000,0.80119,0.15384,1,,,00000000,00000000,0:err=0.165:stretch=1.52:contact=1;12:err=0.167:stretch=1.52:contact=0;24:err=0.132:stretch=2.41:contact=0;36:err=0.085:stretch=2.41:contact=0;48:err=0.084:stretch=2.41:contact=0;59:err=0.095:stretch=2.41:contact=0
3,12007,hidden_strain_memory_3_12007_elastic_band,hidden_strain_memory,0.10,elastic_band,safety_constrained_particle_filter,pull_high,-0.54418,-0.42132,0.27379,0.02250,1.00000,1,0.09250,0.12286,0.00000,2.25520,0.03333,0.00000,0.85146,0.15799,0,,,00000000,00000000,0:err=0.163:stretch=1.52:contact=1;12:err=0.108:stretch=2.26:contact=0;24:err=0.093:stretch=2.26:contact=0;36:err=0.085:stretch=2.26:contact=0;48:err=0.092:stretch=2.26:contact=0;59:err=0.092:stretch=2.26:contact=0
3,12007,hidden_strain_memory_3_12007_elastic_band,hidden_strain_memory,0.10,elastic_band,ensemble_uncertainty_planner,diagnostic_branch_pull,-0.54418,-0.53619,0.08000,0.10250,1.00000,1,0.09465,0.00799,0.00000,2.41347,0.05000,0.00000,0.80119,0.15384,1,,,00000000,00000000,0:err=0.165:stretch=1.52:contact=1;12:err=0.167:stretch=1.52:contact=0;24:err=0.132:stretch=2.41:contact=0;36:err=0.085:stretch=2.41:contact=0;48:err=0.084:stretch=2.41:contact=0;59:err=0.095:stretch=2.41:contact=0
3,12007,hidden_strain_memory_3_12007_elastic_band,hidden_strain_memory,0.10,elastic_band,robust_cem_surrogate,pull_high,-0.54418,-0.41738,0.15701,0.02250,1.00000,1,0.09250,0.12679,0.00000,2.25520,0.03333,0.00000,0.85146,0.15799,0,,,00000000,00000000,0:err=0.163:stretch=1.52:contact=1;12:err=0.108:stretch=2.26:contact=0;24:err=0.093:stretch=2.26:contact=0;36:err=0.085:stretch=2.26:contact=0;48:err=0.092:stretch=2.26:contact=0;59:err=0.092:stretch=2.26:contact=0
3,12007,hidden_strain_memory_3_12007_elastic_band,hidden_strain_memory,0.10,elastic_band,action_conditioned_memory,diagnostic_branch_pull,-0.54418,-0.47553,0.10495,0.10250,1.00000,1,0.09465,0.06865,0.00000,2.41347,0.05000,0.00000,0.80119,0.15384,1,,,00000000,00000000,0:err=0.165:stretch=1.52:contact=1;12:err=0.167:stretch=1.52:contact=0;24:err=0.132:stretch=2.41:contact=0;36:err=0.085:stretch=2.41:contact=0;48:err=0.084:stretch=2.41:contact=0;59:err=0.095:stretch=2.41:contact=0
3,12007,hidden_strain_memory_3_12007_elastic_band,hidden_strain_memory,0.10,elastic_band,action_conditioned_memory_v5,pull_high,-0.54418,-0.44694,0.15180,0.02250,1.00000,1,0.09250,0.09724,0.00000,2.25520,0.03333,0.00000,0.85146,0.15799,0,,,00000000,00000000,0:err=0.163:stretch=1.52:contact=1;12:err=0.108:stretch=2.26:contact=0;24:err=0.093:stretch=2.26:contact=0;36:err=0.085:stretch=2.26:contact=0;48:err=0.092:stretch=2.26:contact=0;59:err=0.092:stretch=2.26:contact=0
3,12007,hidden_strain_memory_3_12007_elastic_band,hidden_strain_memory,0.10,elastic_band,oracle_latent_state,center_pull,-0.54418,-0.54418,0.00000,0.02500,1.00000,1,0.07057,0.00000,0.00000,1.87430,0.05000,0.00000,0.42453,0.14643,0,,,00000000,00000000,0:err=0.163:stretch=1.52:contact=1;12:err=0.085:stretch=1.87:contact=0;24:err=0.051:stretch=1.87:contact=0;36:err=0.062:stretch=1.87:contact=0;48:err=0.072:stretch=1.87:contact=0;59:err=0.071:stretch=1.87:contact=0
3,13000,occluded_contact_memory_3_13000_deformable_sheet,occluded_contact_memory,0.10,deformable_sheet,visible_state_mpc,pull_low,0.34747,0.00000,0.37540,0.03370,0.66667,1,0.14587,0.34747,0.00000,1.75263,0.00000,0.01667,1.29179,0.17127,0,occlusion_miss,,00000100,00000000,0:err=0.252:stretch=1.52:contact=0;12:err=0.166:stretch=1.75:contact=0;24:err=0.131:stretch=1.75:contact=0;36:err=0.137:stretch=1.75:contact=0;48:err=0.146:stretch=1.75:contact=0;59:err=0.146:stretch=1.75:contact=0
3,13000,occluded_contact_memory_3_13000_deformable_sheet,occluded_contact_memory,0.10,deformable_sheet,damage_aware_visible_mpc,pull_low,0.34747,0.00000,0.37540,0.03370,0.66667,1,0.14587,0.34747,0.00000,1.75263,0.00000,0.01667,1.29179,0.17127,0,occlusion_miss,,00000100,00000000,0:err=0.252:stretch=1.52:contact=0;12:err=0.166:stretch=1.75:contact=0;24:err=0.131:stretch=1.75:contact=0;36:err=0.137:stretch=1.75:contact=0;48:err=0.146:stretch=1.75:contact=0;59:err=0.146:stretch=1.75:contact=0
3,13000,occluded_contact_memory_3_13000_deformable_sheet,occluded_contact_memory,0.10,deformable_sheet,particle_filter_memory,pull_low,0.34747,0.37880,0.51962,0.03370,0.66667,1,0.14587,0.03133,0.00000,1.75263,0.00000,0.01667,1.29179,0.17127,0,occlusion_miss,,00000100,00000000,0:err=0.252:stretch=1.52:contact=0;12:err=0.166:stretch=1.75:contact=0;24:err=0.131:stretch=1.75:contact=0;36:err=0.137:stretch=1.75:contact=0;48:err=0.146:stretch=1.75:contact=0;59:err=0.146:stretch=1.75:contact=0
3,13000,occluded_contact_memory_3_13000_deformable_sheet,occluded_contact_memory,0.10,deformable_sheet,safety_constrained_particle_filter,pull_low,0.34747,0.19436,0.39970,0.03370,0.66667,1,0.14587,0.15311,0.00000,1.75263,0.00000,0.01667,1.29179,0.17127,0,occlusion_miss,,00000100,00000000,0:err=0.252:stretch=1.52:contact=0;12:err=0.166:stretch=1.75:contact=0;24:err=0.131:stretch=1.75:contact=0;36:err=0.137:stretch=1.75:contact=0;48:err=0.146:stretch=1.75:contact=0;59:err=0.146:stretch=1.75:contact=0
3,13000,occluded_contact_memory_3_13000_deformable_sheet,occluded_contact_memory,0.10,deformable_sheet,ensemble_uncertainty_planner,pull_low,0.34747,0.32911,0.08000,0.03370,0.66667,1,0.14587,0.01836,0.00000,1.75263,0.00000,0.01667,1.29179,0.17127,0,occlusion_miss,,00000100,00000000,0:err=0.252:stretch=1.52:contact=0;12:err=0.166:stretch=1.75:contact=0;24:err=0.131:stretch=1.75:contact=0;36:err=0.137:stretch=1.75:contact=0;48:err=0.146:stretch=1.75:contact=0;59:err=0.146:stretch=1.75:contact=0
3,13000,occluded_contact_memory_3_13000_deformable_sheet,occluded_contact_memory,0.10,deformable_sheet,robust_cem_surrogate,pull_low,0.34747,0.20082,0.22241,0.03370,0.66667,1,0.14587,0.14665,0.00000,1.75263,0.00000,0.01667,1.29179,0.17127,0,occlusion_miss,,00000100,00000000,0:err=0.252:stretch=1.52:contact=0;12:err=0.166:stretch=1.75:contact=0;24:err=0.131:stretch=1.75:contact=0;36:err=0.137:stretch=1.75:contact=0;48:err=0.146:stretch=1.75:contact=0;59:err=0.146:stretch=1.75:contact=0
3,13000,occluded_contact_memory_3_13000_deformable_sheet,occluded_contact_memory,0.10,deformable_sheet,action_conditioned_memory,pull_low,0.34747,0.30162,0.13889,0.03370,0.66667,1,0.14587,0.04585,0.00000,1.75263,0.00000,0.01667,1.29179,0.17127,0,occlusion_miss,,00000100,00000000,0:err=0.252:stretch=1.52:contact=0;12:err=0.166:stretch=1.75:contact=0;24:err=0.131:stretch=1.75:contact=0;36:err=0.137:stretch=1.75:contact=0;48:err=0.146:stretch=1.75:contact=0;59:err=0.146:stretch=1.75:contact=0
3,13000,occluded_contact_memory_3_13000_deformable_sheet,occluded_contact_memory,0.10,deformable_sheet,action_conditioned_memory_v5,pull_low,0.34747,0.25043,0.21406,0.03370,0.66667,1,0.14587,0.09704,0.00000,1.75263,0.00000,0.01667,1.29179,0.17127,0,occlusion_miss,,00000100,00000000,0:err=0.252:stretch=1.52:contact=0;12:err=0.166:stretch=1.75:contact=0;24:err=0.131:stretch=1.75:contact=0;36:err=0.137:stretch=1.75:contact=0;48:err=0.146:stretch=1.75:contact=0;59:err=0.146:stretch=1.75:contact=0
3,13000,occluded_contact_memory_3_13000_deformable_sheet,occluded_contact_memory,0.10,deformable_sheet,oracle_latent_state,gentle_relax_pull,0.34747,0.34747,0.00000,0.00000,0.66667,1,0.14444,0.00000,0.00000,1.52243,0.00000,0.00000,0.63751,0.13962,0,occlusion_miss,occlusion_miss,00000100,00000100,0:err=0.253:stretch=1.52:contact=0;12:err=0.171:stretch=1.52:contact=0;24:err=0.132:stretch=1.52:contact=0;36:err=0.136:stretch=1.52:contact=0;48:err=0.144:stretch=1.52:contact=0;59:err=0.144:stretch=1.52:contact=0
